InputID,Traveller_ID,activity,Traveller_Country,City,location_Type,Travel_Year,Travel_month,month,rating,sentiment_comments
45618,4796,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2020,2,February,5,positive
45625,645,wildlife_nature,Spain,Peradeniya,Gardens,2021,11,November,5,positive
45634,451,wildlife_nature,Australia,Peradeniya,Gardens,2019,10,October,5,positive
45634,451,Hiking_climbing,Australia,Peradeniya,Gardens,2019,10,October,5,positive
45634,451,Historical_Sites,Australia,Peradeniya,Gardens,2019,10,October,5,positive
45634,451,Relaxing,Australia,Peradeniya,Gardens,2019,10,October,5,positive
45636,4806,wildlife_nature,"United Arab Emirates",Peradeniya,Gardens,2019,4,April,5,positive
45636,4806,Relaxing,"United Arab Emirates",Peradeniya,Gardens,2019,4,April,5,positive
45641,4809,wildlife_nature,Australia,Peradeniya,Gardens,2019,10,October,5,positive
45663,4822,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2019,11,November,5,positive
45690,4839,wildlife_nature,"United States",Peradeniya,Gardens,2019,3,March,4,positive
45697,4844,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2019,4,April,5,positive
45727,1217,wildlife_nature,Canada,Peradeniya,Gardens,2018,12,December,5,positive
45727,1217,Relaxing,Canada,Peradeniya,Gardens,2018,12,December,5,positive
45741,4868,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2019,3,March,5,positive
45741,4868,Hiking_climbing,"United Kingdom",Peradeniya,Gardens,2019,3,March,5,positive
45741,4868,Relaxing,"United Kingdom",Peradeniya,Gardens,2019,3,March,5,positive
45756,568,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2019,1,January,4,positive
45776,4222,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2019,1,January,5,positive
45780,3206,wildlife_nature,India,Peradeniya,Gardens,2019,1,January,4,negative
45783,4894,wildlife_nature,China,Peradeniya,Gardens,2019,1,January,5,positive
45783,4894,Hiking_climbing,China,Peradeniya,Gardens,2019,1,January,5,positive
45832,4922,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2019,1,January,5,positive
45882,4949,wildlife_nature,Australia,Peradeniya,Gardens,2018,10,October,5,positive
45901,4959,wildlife_nature,"United Kingdom",Peradeniya,Gardens,2018,9,September,5,positive
45901,4959,Sightseeing,"United Kingdom",Peradeniya,Gardens,2018,9,September,5,positive
45901,4959,Romantic_holiday,"United Kingdom",Peradeniya,Gardens,2018,9,September,5,positive
45926,3146,wildlife_nature,Malaysia,"Nuwara Eliya",Gardens,2020,1,January,3,positive
45982,2303,Hiking_climbing,Australia,"Nuwara Eliya",Gardens,2018,10,October,4,positive
45983,4990,wildlife_nature,"United States","Nuwara Eliya",Gardens,2019,2,February,3,positive
46010,5000,Relaxing,"United Kingdom","Nuwara Eliya",Gardens,2017,9,September,4,positive
46016,1982,wildlife_nature,India,"Nuwara Eliya",Gardens,2019,12,December,4,positive
46034,2074,wildlife_nature,India,"Nuwara Eliya",Gardens,2018,5,May,4,positive
46053,2624,wildlife_nature,Sweden,"Nuwara Eliya",Gardens,2018,1,January,2,positive
46097,5039,wildlife_nature,"United Kingdom","Nuwara Eliya",Gardens,2017,11,November,4,positive
46097,5039,Romantic_holiday,"United Kingdom","Nuwara Eliya",Gardens,2017,11,November,4,positive
46139,4144,Relaxing,Singapore,"Nuwara Eliya",Gardens,2017,2,February,4,positive
46142,5070,wildlife_nature,Bahrain,"Nuwara Eliya",Gardens,2016,12,December,4,positive
46142,5070,Hiking_climbing,Bahrain,"Nuwara Eliya",Gardens,2016,12,December,4,positive
46238,4910,Hiking_climbing,Singapore,Galle,"Historic Sites",2020,2,February,5,positive
46268,5138,wildlife_nature,India,Galle,"Historic Sites",2019,12,December,4,positive
46285,2197,Beach_Water_Sports,Bangladesh,Galle,"Historic Sites",2018,8,August,5,positive
46285,2197,Historical_Sites,Bangladesh,Galle,"Historic Sites",2018,8,August,5,positive
46353,5186,Beach_Water_Sports,Malaysia,Galle,"Historic Sites",2018,12,December,4,positive
46362,5193,Beach_Water_Sports,"United Arab Emirates",Galle,"Historic Sites",2019,11,November,5,positive
46362,5193,Hiking_climbing,"United Arab Emirates",Galle,"Historic Sites",2019,11,November,5,positive
46380,2539,Religious,Australia,Galle,"Historic Sites",2019,3,March,5,positive
46406,5214,Hiking_climbing,"United Kingdom",Galle,"Historic Sites",2020,2,February,4,positive
46470,1346,Religious,Australia,Jaffna,"Historic Sites",2019,8,August,4,positive
46471,5246,wildlife_nature,"Sri Lanka",Jaffna,"Historic Sites",2019,5,May,5,positive
46471,5246,Hiking_climbing,"Sri Lanka",Jaffna,"Historic Sites",2019,5,May,5,positive
46471,5246,Historical_Sites,"Sri Lanka",Jaffna,"Historic Sites",2019,5,May,5,positive
46599,5341,Hiking_climbing,Australia,Jaffna,"Historic Sites",2016,1,January,4,positive
46600,2405,Historical_Sites,Netherlands,Jaffna,"Historic Sites",2015,12,December,5,positive
46604,5345,wildlife_nature,"United Kingdom",Jaffna,"Historic Sites",2016,1,January,4,negative
46670,4216,Religious,Australia,Jaffna,"Historic Sites",2017,7,July,5,negative
46676,5403,Hiking_climbing,"United Kingdom",Jaffna,"Historic Sites",2015,9,September,3,negative
46676,5403,Historical_Sites,"United Kingdom",Jaffna,"Historic Sites",2015,9,September,3,negative
46676,5403,Religious,"United Kingdom",Jaffna,"Historic Sites",2015,9,September,3,negative
46716,5432,Historical_Sites,Australia,Jaffna,"Historic Sites",2014,4,April,4,positive
46746,5453,Hiking_climbing,"United Kingdom",Haputale,"Historic Sites",2019,4,April,5,positive
46746,5453,Relaxing,"United Kingdom",Haputale,"Historic Sites",2019,4,April,5,positive
46750,5456,wildlife_nature,France,Haputale,"Historic Sites",2019,1,January,1,negative
46784,778,Hiking_climbing,"United Kingdom",Haputale,"Historic Sites",2018,8,August,5,positive
46784,778,Sightseeing,"United Kingdom",Haputale,"Historic Sites",2018,8,August,5,positive
46837,5502,Hiking_climbing,Canada,Haputale,"Historic Sites",2017,4,April,5,positive
46839,5504,wildlife_nature,Australia,Haputale,"Historic Sites",2017,4,April,5,positive
46843,4241,Hiking_climbing,"United Kingdom",Haputale,"Historic Sites",2017,3,March,4,positive
46867,2445,Hiking_climbing,"United Kingdom",Haputale,"Historic Sites",2016,8,August,5,positive
46867,2445,Relaxing,"United Kingdom",Haputale,"Historic Sites",2016,8,August,5,positive
46874,5527,Hiking_climbing,Pakistan,Haputale,"Historic Sites",2016,9,September,5,positive
46898,3024,Hiking_climbing,"United Kingdom",Haputale,"Historic Sites",2017,1,January,5,positive
46902,5541,wildlife_nature,"United States",Haputale,"Historic Sites",2018,12,December,3,negative
46902,5541,Hiking_climbing,"United States",Haputale,"Historic Sites",2018,12,December,3,negative
46934,2111,Hiking_climbing,Philippines,Haputale,"Historic Sites",2018,3,March,5,positive
46942,2986,Hiking_climbing,"South Africa",Haputale,"Historic Sites",2018,3,March,5,positive
46942,2986,Relaxing,"South Africa",Haputale,"Historic Sites",2018,3,March,5,positive
46949,2311,Beach_Water_Sports,Australia,Haputale,"Historic Sites",2020,1,January,5,positive
46956,5102,Historical_Sites,Cyprus,Polonnaruwa,"Historic Sites",2023,4,April,4,positive
47011,5590,wildlife_nature,Malaysia,Polonnaruwa,"Historic Sites",2019,6,June,4,positive
47037,4897,wildlife_nature,"United Kingdom",Polonnaruwa,"Historic Sites",2019,1,January,5,positive
47037,4897,Historical_Sites,"United Kingdom",Polonnaruwa,"Historic Sites",2019,1,January,5,positive
47037,4897,Religious,"United Kingdom",Polonnaruwa,"Historic Sites",2019,1,January,5,positive
47085,1917,wildlife_nature,"United Kingdom",Polonnaruwa,"Historic Sites",2018,12,December,5,positive
47085,1917,Historical_Sites,"United Kingdom",Polonnaruwa,"Historic Sites",2018,12,December,5,positive
47085,1917,Religious,"United Kingdom",Polonnaruwa,"Historic Sites",2018,12,December,5,positive
47085,1917,Relaxing,"United Kingdom",Polonnaruwa,"Historic Sites",2018,12,December,5,positive
47087,5624,wildlife_nature,"United Kingdom",Polonnaruwa,"Historic Sites",2018,12,December,4,positive
47161,2811,Hiking_climbing,"United Kingdom",Polonnaruwa,"Historic Sites",2018,4,April,5,positive
47161,2811,Sightseeing,"United Kingdom",Polonnaruwa,"Historic Sites",2018,4,April,5,positive
47214,5692,wildlife_nature,Bulgaria,Polonnaruwa,"Historic Sites",2019,12,December,4,positive
47214,5692,Historical_Sites,Bulgaria,Polonnaruwa,"Historic Sites",2019,12,December,4,positive
47216,5694,Historical_Sites,Kuwait,Polonnaruwa,"Historic Sites",2019,11,November,5,positive
47216,5694,Sightseeing,Kuwait,Polonnaruwa,"Historic Sites",2019,11,November,5,positive
47216,5694,Religious,Kuwait,Polonnaruwa,"Historic Sites",2019,11,November,5,positive
47234,242,Sightseeing,Australia,Polonnaruwa,"Historic Sites",2019,3,March,5,positive
47236,5699,Hiking_climbing,"United Kingdom",Polonnaruwa,"Historic Sites",2019,3,March,5,positive
47236,5699,Historical_Sites,"United Kingdom",Polonnaruwa,"Historic Sites",2019,3,March,5,positive
47264,5713,wildlife_nature,"United Kingdom",Polonnaruwa,"Historic Sites",2018,6,June,4,positive
47264,5713,Historical_Sites,"United Kingdom",Polonnaruwa,"Historic Sites",2018,6,June,4,positive
47271,5720,wildlife_nature,Singapore,Polonnaruwa,"Historic Sites",2018,5,May,3,negative
47271,5720,Sightseeing,Singapore,Polonnaruwa,"Historic Sites",2018,5,May,3,negative
47297,5734,wildlife_nature,Australia,Anuradhapura,"Historic Sites",2018,2,February,5,positive
47326,4595,wildlife_nature,China,Anuradhapura,"Historic Sites",2015,10,October,5,negative
47326,4595,Hiking_climbing,China,Anuradhapura,"Historic Sites",2015,10,October,5,negative
47350,5776,wildlife_nature,"United Kingdom",Anuradhapura,"Historic Sites",2015,1,January,5,positive
47350,5776,Sightseeing,"United Kingdom",Anuradhapura,"Historic Sites",2015,1,January,5,positive
47362,5787,wildlife_nature,"South Africa",Anuradhapura,"Historic Sites",2014,6,June,4,positive
47441,2047,wildlife_nature,China,Sigiriya,"Historic Sites",2021,10,October,5,positive
47441,2047,Hiking_climbing,China,Sigiriya,"Historic Sites",2021,10,October,5,positive
47442,3122,wildlife_nature,"United Kingdom",Sigiriya,"Historic Sites",2023,4,April,5,positive
47443,2127,Hiking_climbing,"United States",Sigiriya,"Historic Sites",2023,3,March,5,positive
47443,2127,Historical_Sites,"United States",Sigiriya,"Historic Sites",2023,3,March,5,positive
47450,2439,Hiking_climbing,"Czech Republic",Sigiriya,"Historic Sites",2022,12,December,4,positive
47454,5850,Hiking_climbing,"United States",Sigiriya,"Historic Sites",2023,2,February,2,positive
47454,5850,Historical_Sites,"United States",Sigiriya,"Historic Sites",2023,2,February,2,positive
47507,5890,Hiking_climbing,"United States",Sigiriya,"Historic Sites",2020,2,February,4,positive
47564,5922,Hiking_climbing,Australia,Sigiriya,"Historic Sites",2019,11,November,5,positive
47569,5925,wildlife_nature,Singapore,Sigiriya,"Historic Sites",2019,12,December,4,positive
47572,432,wildlife_nature,Greece,Sigiriya,"Historic Sites",2019,12,December,5,positive
47572,432,Sightseeing,Greece,Sigiriya,"Historic Sites",2019,12,December,5,positive
47582,5693,Hiking_climbing,"United Kingdom",Sigiriya,"Historic Sites",2019,12,December,5,positive
47588,5695,Hiking_climbing,"United States",Sigiriya,"Historic Sites",2019,11,November,5,positive
47588,5695,Historical_Sites,"United States",Sigiriya,"Historic Sites",2019,11,November,5,positive
47596,5607,Historical_Sites,Singapore,Sigiriya,"Historic Sites",2019,10,October,5,positive
47603,5607,Historical_Sites,Singapore,Sigiriya,"Historic Sites",2019,10,October,5,positive
47607,5947,wildlife_nature,"United Kingdom",Sigiriya,"Historic Sites",2019,10,October,5,positive
47643,5964,Historical_Sites,"United States",Sigiriya,"Historic Sites",2020,1,January,5,positive
47677,1985,wildlife_nature,India,Sigiriya,"Historic Sites",2019,11,November,5,positive
47677,1985,Relaxing,India,Sigiriya,"Historic Sites",2019,11,November,5,positive
47683,451,wildlife_nature,Australia,Sigiriya,"Historic Sites",2019,10,October,5,negative
47683,451,Historical_Sites,Australia,Sigiriya,"Historic Sites",2019,10,October,5,negative
47698,423,wildlife_nature,Canada,Sigiriya,"Historic Sites",2020,1,January,5,positive
47698,423,Historical_Sites,Canada,Sigiriya,"Historic Sites",2020,1,January,5,positive
47702,5990,wildlife_nature,Canada,Sigiriya,"Historic Sites",2019,12,December,3,positive
47702,5990,Hiking_climbing,Canada,Sigiriya,"Historic Sites",2019,12,December,3,positive
47737,6017,wildlife_nature,Vietnam,Ambalangoda,Museums,2014,8,August,5,positive
47770,6042,wildlife_nature,"United Kingdom",Ambalangoda,Museums,2013,10,October,3,positive
47950,3823,Historical_Sites,"United Kingdom",Kandy,Museums,2016,9,September,5,positive
47988,6198,wildlife_nature,"United Kingdom",Kandy,Museums,2015,2,February,4,positive
47988,6198,Historical_Sites,"United Kingdom",Kandy,Museums,2015,2,February,4,positive
48126,5167,Hiking_climbing,Bahrain,Colombo,Museums,2019,2,February,4,positive
48197,1611,Hiking_climbing,"United Kingdom",Colombo,Museums,2018,9,September,5,positive
48287,6408,Historical_Sites,Australia,Colombo,Museums,2017,11,November,3,positive
48331,6435,Historical_Sites,"Czech Republic",Colombo,Museums,2018,5,May,4,positive
48395,6479,wildlife_nature,Australia,Hikkaduwa,Museums,2020,2,February,5,positive
48407,6486,wildlife_nature,Belgium,Hikkaduwa,Museums,2019,10,October,5,positive
48432,242,Beach_Water_Sports,Australia,Hikkaduwa,Museums,2019,4,April,5,negative
48434,6501,Beach_Water_Sports,"United Kingdom",Hikkaduwa,Museums,2019,3,March,5,positive
48434,6501,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2019,3,March,5,positive
48451,6512,Beach_Water_Sports,Australia,Hikkaduwa,Museums,2018,7,July,4,positive
48451,6512,Relaxing,Australia,Hikkaduwa,Museums,2018,7,July,4,positive
48458,6517,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2017,11,November,5,positive
48488,6543,Beach_Water_Sports,Australia,Hikkaduwa,Museums,2018,1,January,5,positive
48488,6543,wildlife_nature,Australia,Hikkaduwa,Museums,2018,1,January,5,positive
48499,3563,Beach_Water_Sports,"United Kingdom",Hikkaduwa,Museums,2018,1,January,5,positive
48499,3563,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2018,1,January,5,positive
48499,3563,Hiking_climbing,"United Kingdom",Hikkaduwa,Museums,2018,1,January,5,positive
48509,598,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2018,3,March,5,negative
48517,1025,Beach_Water_Sports,India,Hikkaduwa,Museums,2017,9,September,4,negative
48527,6562,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2017,4,April,4,positive
48582,2386,Beach_Water_Sports,Australia,Hikkaduwa,Museums,2018,7,July,4,positive
48584,6610,Beach_Water_Sports,"United Kingdom",Hikkaduwa,Museums,2016,12,December,4,negative
48588,6613,Beach_Water_Sports,"New Zealand",Hikkaduwa,Museums,2016,12,December,5,positive
48588,6613,Hiking_climbing,"New Zealand",Hikkaduwa,Museums,2016,12,December,5,positive
48604,6626,Hiking_climbing,Australia,Hikkaduwa,Museums,2018,3,March,4,positive
48613,6632,Beach_Water_Sports,"United Kingdom",Hikkaduwa,Museums,2018,2,February,5,positive
48617,6635,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2016,7,July,5,negative
48618,6636,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2016,8,August,5,positive
48628,6641,wildlife_nature,"United Kingdom",Hikkaduwa,Museums,2016,7,July,5,positive
48636,6648,wildlife_nature,Europe,Hikkaduwa,Museums,2016,7,July,5,positive
48647,6657,wildlife_nature,Australia,Hikkaduwa,Museums,2016,2,February,4,negative
48669,6676,Relaxing,"United Arab Emirates",Hikkaduwa,Museums,2016,3,March,5,positive
48697,5597,wildlife_nature,"United Kingdom",Galle,Museums,2019,4,April,4,positive
48715,6708,Historical_Sites,Netherlands,Galle,Museums,2018,3,March,4,positive
48720,6711,Hiking_climbing,Belarus,Galle,Museums,2017,12,December,5,positive
48726,6715,wildlife_nature,"United Kingdom",Galle,Museums,2015,1,January,5,positive
48745,1735,Historical_Sites,"United Kingdom",Galle,Museums,2013,10,October,4,positive
48772,5336,Historical_Sites,"Sri Lanka",Galle,Museums,2015,8,August,5,positive
48794,6759,Historical_Sites,"United States",Sigiriya,Museums,2019,2,February,4,positive
48829,5013,Hiking_climbing,"United Kingdom",Sigiriya,Museums,2018,1,January,4,positive
48830,2632,Hiking_climbing,China,Sigiriya,Museums,2018,1,January,5,positive
48830,2632,Historical_Sites,China,Sigiriya,Museums,2018,1,January,5,positive
48831,6776,wildlife_nature,Singapore,Sigiriya,Museums,2018,1,January,5,positive
48844,6785,wildlife_nature,Netherlands,Sigiriya,Museums,2017,9,September,3,positive
48859,6474,Sightseeing,"United States",Sigiriya,Museums,2018,4,April,2,positive
48868,6796,wildlife_nature,"United Kingdom",Sigiriya,Museums,2017,3,March,4,positive
48876,2487,wildlife_nature,"United Kingdom",Sigiriya,Museums,2017,1,January,2,neutral
48881,6805,Hiking_climbing,"United Arab Emirates",Sigiriya,Museums,2017,1,January,3,negative
48887,6810,wildlife_nature,Australia,Sigiriya,Museums,2016,12,December,4,positive
48887,6810,Historical_Sites,Australia,Sigiriya,Museums,2016,12,December,4,positive
48937,6846,Sightseeing,Belgium,Sigiriya,Museums,2016,5,May,4,positive
48948,6855,Historical_Sites,"United States",Sigiriya,Museums,2019,6,June,3,positive
48953,2230,wildlife_nature,Singapore,Sigiriya,Museums,2019,3,March,3,positive
48953,2230,Historical_Sites,Singapore,Sigiriya,Museums,2019,3,March,3,positive
48993,6886,Hiking_climbing,"United Kingdom",Sigiriya,Museums,2015,3,March,3,positive
48993,6886,Sightseeing,"United Kingdom",Sigiriya,Museums,2015,3,March,3,positive
49018,3380,wildlife_nature,Ireland,Sigiriya,Museums,2015,2,February,4,positive
49018,3380,Historical_Sites,Ireland,Sigiriya,Museums,2015,2,February,4,positive
49040,6924,Hiking_climbing,"United Kingdom",Sigiriya,Museums,2014,9,September,5,positive
49040,6924,Historical_Sites,"United Kingdom",Sigiriya,Museums,2014,9,September,5,positive
49098,2042,Religious,India,Kandy,Museums,2018,5,May,4,positive
49100,2290,Religious,Indonesia,Kandy,Museums,2018,3,March,5,positive
49124,4108,Religious,"United Kingdom",Kandy,Museums,2018,5,May,4,positive
49169,1046,Religious,"New Zealand",Kandy,Museums,2017,1,January,5,positive
49170,7002,wildlife_nature,Australia,Kandy,Museums,2017,1,January,5,positive
49170,7002,Religious,Australia,Kandy,Museums,2017,1,January,5,positive
49171,7003,Religious,Jordan,Kandy,Museums,2017,1,January,4,positive
49184,5363,Religious,"United States",Kandy,Museums,2015,1,January,4,positive
49189,3372,Religious,Russia,Kandy,Museums,2015,4,April,3,positive
49201,6946,Religious,"United Kingdom",Kandy,Museums,2016,1,January,5,positive
49214,6254,Religious,India,Kandy,Museums,2014,2,February,5,positive
49236,7046,wildlife_nature,"United States",Weligatta,"National Parks",2019,12,December,5,positive
49238,7048,wildlife_nature,Netherlands,Weligatta,"National Parks",2019,12,December,5,positive
49245,1976,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2020,2,February,5,positive
49248,7056,wildlife_nature,Canada,Weligatta,"National Parks",2020,3,March,5,positive
49259,7064,wildlife_nature,Australia,Weligatta,"National Parks",2019,5,May,4,positive
49270,7072,wildlife_nature,"Solomon Islands",Weligatta,"National Parks",2018,12,December,5,positive
49270,7072,Sightseeing,"Solomon Islands",Weligatta,"National Parks",2018,12,December,5,positive
49274,7075,wildlife_nature,"United Arab Emirates",Weligatta,"National Parks",2018,12,December,5,positive
49279,7080,wildlife_nature,Poland,Weligatta,"National Parks",2022,2,February,5,positive
49285,6872,wildlife_nature,Canada,Weligatta,"National Parks",2019,2,February,4,positive
49285,6872,Relaxing,Canada,Weligatta,"National Parks",2019,2,February,4,positive
49300,7095,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2018,2,February,5,positive
49313,6080,wildlife_nature,Croatia,Weligatta,"National Parks",2018,1,January,5,positive
49331,7119,Beach_Water_Sports,"Hong Kong",Weligatta,"National Parks",2019,2,February,5,positive
49331,7119,wildlife_nature,"Hong Kong",Weligatta,"National Parks",2019,2,February,5,positive
49331,7119,Sightseeing,"Hong Kong",Weligatta,"National Parks",2019,2,February,5,positive
49332,7120,wildlife_nature,Norway,Weligatta,"National Parks",2019,2,February,5,positive
49348,5246,wildlife_nature,"Sri Lanka",Weligatta,"National Parks",2018,3,March,5,positive
49348,5246,Sightseeing,"Sri Lanka",Weligatta,"National Parks",2018,3,March,5,positive
49349,7136,wildlife_nature,India,Weligatta,"National Parks",2017,8,August,5,positive
49353,7140,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,4,April,5,positive
49354,7141,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,3,March,4,positive
49371,7154,wildlife_nature,Hungary,Weligatta,"National Parks",2017,1,January,5,positive
49371,7154,Hiking_climbing,Hungary,Weligatta,"National Parks",2017,1,January,5,positive
49371,7154,Sightseeing,Hungary,Weligatta,"National Parks",2017,1,January,5,positive
49384,7163,wildlife_nature,India,Weligatta,"National Parks",2016,12,December,3,positive
49387,7165,Beach_Water_Sports,"United Kingdom",Weligatta,"National Parks",2017,1,January,5,positive
49387,7165,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,1,January,5,positive
49387,7165,Sightseeing,"United Kingdom",Weligatta,"National Parks",2017,1,January,5,positive
49387,7165,Relaxing,"United Kingdom",Weligatta,"National Parks",2017,1,January,5,positive
49389,7167,wildlife_nature,Germany,Weligatta,"National Parks",2017,12,December,5,positive
49390,7168,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,11,November,4,positive
49406,7181,wildlife_nature,Norway,Weligatta,"National Parks",2017,4,April,5,positive
49407,7182,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,3,March,5,positive
49408,7183,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,3,March,5,positive
49408,7183,Sightseeing,"United Kingdom",Weligatta,"National Parks",2017,3,March,5,positive
49410,1057,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,2,February,5,positive
49417,7190,wildlife_nature,"United Kingdom",Weligatta,"National Parks",2017,2,February,5,positive
49417,7190,Relaxing,"United Kingdom",Weligatta,"National Parks",2017,2,February,5,positive
49422,7194,wildlife_nature,Russia,"Nuwara Eliya","National Parks",2022,1,January,4,positive
49422,7194,Hiking_climbing,Russia,"Nuwara Eliya","National Parks",2022,1,January,4,positive
49422,7194,Romantic_holiday,Russia,"Nuwara Eliya","National Parks",2022,1,January,4,positive
49438,3961,Hiking_climbing,Australia,"Nuwara Eliya","National Parks",2023,2,February,4,positive
49444,7206,Hiking_climbing,India,"Nuwara Eliya","National Parks",2022,4,April,4,positive
49475,3182,wildlife_nature,Australia,"Nuwara Eliya","National Parks",2019,7,July,5,positive
49475,3182,Hiking_climbing,Australia,"Nuwara Eliya","National Parks",2019,7,July,5,positive
49475,3182,Sightseeing,Australia,"Nuwara Eliya","National Parks",2019,7,July,5,positive
49476,7223,wildlife_nature,China,"Nuwara Eliya","National Parks",2018,10,October,5,positive
49476,7223,Hiking_climbing,China,"Nuwara Eliya","National Parks",2018,10,October,5,positive
49482,2056,wildlife_nature,Thailand,"Nuwara Eliya","National Parks",2019,7,July,5,positive
49482,2056,Hiking_climbing,Thailand,"Nuwara Eliya","National Parks",2019,7,July,5,positive
49510,2538,Hiking_climbing,"United Kingdom","Nuwara Eliya","National Parks",2019,3,March,4,positive
49511,7240,wildlife_nature,India,"Nuwara Eliya","National Parks",2019,2,February,5,positive
49511,7240,Hiking_climbing,India,"Nuwara Eliya","National Parks",2019,2,February,5,positive
49511,7240,Sightseeing,India,"Nuwara Eliya","National Parks",2019,2,February,5,positive
49520,227,wildlife_nature,"United Kingdom","Nuwara Eliya","National Parks",2020,1,January,4,positive
49520,227,Hiking_climbing,"United Kingdom","Nuwara Eliya","National Parks",2020,1,January,4,positive
49520,227,Sightseeing,"United Kingdom","Nuwara Eliya","National Parks",2020,1,January,4,positive
49526,1190,Hiking_climbing,Malta,"Nuwara Eliya","National Parks",2020,1,January,5,positive
49526,1190,Sightseeing,Malta,"Nuwara Eliya","National Parks",2020,1,January,5,positive
49532,7248,wildlife_nature,"United Arab Emirates","Nuwara Eliya","National Parks",2019,12,December,5,positive
49532,7248,Relaxing,"United Arab Emirates","Nuwara Eliya","National Parks",2019,12,December,5,positive
49548,7255,wildlife_nature,"United Kingdom","Nuwara Eliya","National Parks",2019,1,January,2,positive
49548,7255,Hiking_climbing,"United Kingdom","Nuwara Eliya","National Parks",2019,1,January,2,positive
49561,2740,wildlife_nature,"United Kingdom","Nuwara Eliya","National Parks",2019,2,February,4,positive
49561,2740,Hiking_climbing,"United Kingdom","Nuwara Eliya","National Parks",2019,2,February,4,positive
49562,5442,wildlife_nature,"United States","Nuwara Eliya","National Parks",2019,2,February,5,positive
49562,5442,Hiking_climbing,"United States","Nuwara Eliya","National Parks",2019,2,February,5,positive
49564,7258,wildlife_nature,Romania,"Nuwara Eliya","National Parks",2019,2,February,5,positive
49564,7258,Hiking_climbing,Romania,"Nuwara Eliya","National Parks",2019,2,February,5,positive
49600,2172,wildlife_nature,China,"Nuwara Eliya","National Parks",2018,12,December,4,positive
49600,2172,Hiking_climbing,China,"Nuwara Eliya","National Parks",2018,12,December,4,positive
49608,626,wildlife_nature,"United States","Nuwara Eliya","National Parks",2018,12,December,3,positive
49608,626,Hiking_climbing,"United States","Nuwara Eliya","National Parks",2018,12,December,3,positive
49608,626,Sightseeing,"United States","Nuwara Eliya","National Parks",2018,12,December,3,positive
49624,7287,wildlife_nature,Australia,Habarana,"National Parks",2019,10,October,5,positive
49626,7289,wildlife_nature,Malta,Habarana,"National Parks",2019,9,September,5,positive
49631,3176,wildlife_nature,"United Kingdom",Habarana,"National Parks",2019,8,August,5,positive
49631,3176,Sightseeing,"United Kingdom",Habarana,"National Parks",2019,8,August,5,positive
49639,5217,wildlife_nature,Australia,Habarana,"National Parks",2019,11,November,5,positive
49656,5374,wildlife_nature,Canada,Habarana,"National Parks",2019,2,February,4,positive
49658,7308,wildlife_nature,Australia,Habarana,"National Parks",2019,9,September,5,positive
49681,3517,wildlife_nature,Asia,Habarana,"National Parks",2018,10,October,5,positive
49681,3517,Sightseeing,Asia,Habarana,"National Parks",2018,10,October,5,positive
49697,5729,wildlife_nature,Singapore,Habarana,"National Parks",2018,9,September,4,positive
49717,7343,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,5,May,3,positive
49717,7343,Relaxing,"United Kingdom",Habarana,"National Parks",2018,5,May,3,positive
49721,5648,wildlife_nature,"New Zealand",Habarana,"National Parks",2018,7,July,5,positive
49723,5477,wildlife_nature,Netherlands,Habarana,"National Parks",2018,8,August,3,positive
49743,5682,wildlife_nature,Turkiye,Habarana,"National Parks",2018,3,March,4,positive
49744,7360,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,3,March,4,positive
49744,7360,Sightseeing,"United Kingdom",Habarana,"National Parks",2018,3,March,4,positive
49746,7362,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,3,March,5,positive
49770,7380,wildlife_nature,"United Arab Emirates",Habarana,"National Parks",2018,3,March,5,positive
49774,7381,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,5,May,5,positive
49774,7381,Sightseeing,"United Kingdom",Habarana,"National Parks",2018,5,May,5,positive
49783,7388,wildlife_nature,France,Habarana,"National Parks",2018,4,April,5,positive
49784,7389,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,4,April,5,positive
