InputID,Traveller_ID,Helpful_Votes
48488,6543,0
48489,6544,0
48490,1462,0
48491,6545,0
48492,6546,1
48493,222,0
48494,6547,0
48495,2624,0
48496,2848,0
48497,5299,0
48498,6548,0
48499,3563,0
48500,3767,0
48501,6549,1
48502,6550,1
48503,4644,0
48504,2812,0
48505,589,0
48506,6551,0
48507,6552,1
48508,6553,1
48509,598,2
48510,2789,0
48511,4071,1
48512,601,0
48513,602,0
48514,6554,0
48515,6555,2
48516,5961,0
48517,1025,0
48518,6556,1
48519,6557,0
48520,3095,0
48521,3239,0
48522,6558,0
48523,6559,0
48524,2919,0
48525,6560,1
48526,6561,0
48527,6562,0
48528,6563,0
48529,6564,0
48530,6565,0
48531,5076,0
48532,6566,0
48533,6567,0
48534,6568,0
48535,6569,0
48536,6570,0
48537,6571,0
48538,6572,0
48539,6573,0
48540,6574,0
48541,6575,0
48542,6576,0
48543,6577,0
48544,268,0
48545,6578,0
48546,6579,0
48547,6580,0
48548,6581,0
48549,6582,0
48550,6583,0
48551,6584,0
48552,6585,0
48553,6586,0
48554,6165,0
48555,6587,0
48556,6588,0
48557,6589,1
48558,6590,0
48559,1053,0
48560,6529,0
48561,6591,1
48562,6592,0
48563,6593,0
48564,6594,0
48565,6595,0
48566,6596,1
48567,4243,0
48568,6597,0
48569,6598,1
48570,6599,0
48571,6600,0
48572,6601,1
48573,6602,3
48574,6603,0
48575,6604,1
48576,6605,0
48577,5995,0
48578,6606,0
48579,6607,0
48580,375,0
48581,6608,1
48582,2386,0
48583,6609,0
48584,6610,0
48585,5684,1
48586,6611,1
48587,6612,1
48588,6613,1
48589,6614,1
48590,6615,1
48591,6616,1
48592,6617,1
48593,6618,1
48594,6619,1
48595,6620,0
48596,6621,0
48597,6622,0
48598,5355,0
48599,581,0
48600,6623,1
48601,994,0
48602,6624,0
48603,6625,0
48604,6626,0
48605,6627,0
48606,2468,1
48607,6628,0
48608,5999,0
48609,6629,0
48610,6630,0
48611,6631,1
48612,3794,0
48613,6632,0
48614,6448,1
48615,6633,0
48616,6634,0
48617,6635,0
48618,6636,0
48619,6165,0
48620,6637,0
48621,6638,0
48622,6166,0
48623,5530,0
48624,6639,0
48625,973,0
48626,6640,0
48627,3315,0
48628,6641,0
48629,6642,0
48630,6170,0
48631,6643,0
48632,6644,0
48633,6645,0
48634,6646,0
48635,6647,2
48636,6648,0
48637,6649,0
48638,6650,0
48639,6651,0
48640,4702,0
48641,6652,1
48642,6653,0
48643,6654,0
48644,6655,0
48645,3866,1
48646,6656,0
48647,6657,0
48648,6658,0
48649,6659,1
48650,6660,0
48651,6661,1
48652,6662,0
48653,5786,0
48654,6663,0
48655,6664,0
48656,6665,0
48657,6666,0
48658,6667,0
48659,4179,0
48660,6668,0
48661,6669,0
48662,6670,0
48663,6671,0
48664,6672,0
48665,6673,0
48666,6674,0
48667,6675,0
48668,1020,0
48669,6676,0
48670,6677,0
48671,6678,0
48672,6679,0
48673,6680,0
48674,6681,0
48675,6682,0
48676,4393,0
48677,6683,0
48678,6684,0
48679,6685,0
48680,6686,0
48681,6687,0
48682,6688,0
48683,6689,0
48684,6690,0
48685,5575,0
48686,6691,0
48687,6692,1
48688,2405,0
48689,6693,0
48690,6694,0
48691,6695,0
48692,6366,0
48693,6696,0
48694,3690,0
48695,3112,0
48696,2375,0
48697,5597,0
48698,6697,1
48699,6698,0
48700,6699,0
48701,6700,0
48702,4210,0
48703,6701,0
48704,3755,0
48705,6702,2
48706,6703,2
48707,1373,0
48708,6704,0
48709,5413,1
48710,6705,0
48711,2798,1
48712,1384,0
48713,6706,0
48714,6707,0
48715,6708,0
48716,2804,0
48717,6709,0
48718,3735,0
48719,6710,1
48720,6711,1
48721,6712,1
48722,4519,0
48723,927,0
48724,6713,0
48725,6714,0
48726,6715,0
48727,6716,1
48728,6717,0
48729,6718,0
48730,6719,1
48731,6720,1
48732,6721,2
48733,6722,0
48734,4519,0
48735,6723,1
48736,6724,0
48737,4326,0
48738,6725,0
48739,6726,0
48740,6727,0
48741,6728,0
48742,1457,1
48743,6729,0
48744,6730,1
48745,1735,2
48746,6731,0
48747,6732,0
48748,5250,0
48749,6733,0
48750,2454,1
48751,6734,0
48752,4369,2
48753,6735,0
48754,6736,0
48755,6737,1
48756,6738,0
48757,6739,1
48758,6740,0
48759,6741,0
48760,6742,0
48761,3832,1
48762,6743,0
48763,6744,0
48764,6745,1
48765,6746,0
48766,3050,0
48767,6747,0
48768,6748,0
48769,6749,0
48770,6750,0
48771,6751,0
48772,5336,0
48773,1770,0
48774,6752,0
48775,6726,0
48776,4308,0
48777,6753,0
48778,2463,1
48779,2047,1
48780,5857,0
48781,6754,0
48782,3993,2
48783,451,0
48784,5607,0
48785,6755,0
48786,2619,0
48787,6756,0
48788,242,0
48789,1253,0
48790,6757,0
48791,1279,1
48792,4008,0
48793,6758,0
48794,6759,0
48795,3206,0
48796,6760,0
48797,2244,0
48798,2166,1
48799,626,0
48800,721,1
48801,6761,0
48802,1436,0
48803,2849,0
48804,6762,0
48805,1373,0
48806,773,0
48807,2277,0
48808,6763,0
48809,6764,1
48810,4023,1
48811,6765,0
48812,6766,1
48813,6767,1
48814,6768,0
48815,6769,0
48816,3645,0
48817,4026,0
48818,5653,2
48819,2359,0
48820,6770,0
48821,6771,0
48822,3272,0
48823,6772,0
48824,6773,0
48825,6077,0
48826,2798,1
48827,6774,0
48828,6775,1
48829,5013,1
48830,2632,0
48831,6776,0
48832,3347,0
48833,3011,0
48834,6777,0
48835,3633,0
48836,6778,0
48837,6779,0
48838,6780,0
48839,6781,0
48840,19,0
48841,6782,0
48842,6783,0
48843,6784,0
48844,6785,0
48845,6786,1
48846,2479,0
48847,1209,0
48848,3627,0
48849,2889,1
48850,6787,1
48851,37,0
48852,6788,0
48853,1872,0
48854,6789,0
48855,5662,0
48856,4107,0
48857,2762,0
48858,6790,0
48859,6474,0
48860,1729,0
48861,3234,0
48862,4218,0
48863,6791,0
48864,6792,0
48865,6793,0
48866,6794,0
48867,6795,0
48868,6796,0
48869,6797,0
48870,6798,0
48871,6799,0
48872,6800,0
48873,5064,0
48874,6801,0
48875,6802,0
48876,2487,0
48877,6594,0
48878,3319,0
48879,6803,0
48880,6804,0
48881,6805,0
48882,6806,0
48883,6807,0
48884,5322,0
48885,6808,0
48886,6809,0
48887,6810,0
48888,6811,0
48889,6812,0
48890,6813,0
48891,6814,0
48892,6815,0
48893,2171,0
48894,6816,0
48895,3327,0
48896,6817,0
48897,6818,0
48898,6819,0
48899,4184,0
48900,2583,0
48901,6820,1
48902,6821,0
48903,6822,0
48904,6823,0
48905,6824,0
48906,2584,0
48907,5666,0
48908,6825,0
48909,6826,0
48910,6827,0
48911,2572,0
48912,2482,0
48913,6828,0
48914,1732,0
48915,6829,0
48916,1757,0
48917,6830,2
48918,6831,0
48919,6832,0
48920,6833,0
48921,6834,0
48922,6835,0
48923,2445,0
48924,1006,0
48925,2695,0
48926,6836,0
48927,6837,0
48928,6838,0
48929,6839,1
48930,6840,0
48931,5302,0
48932,6841,0
48933,6842,0
48934,6843,0
48935,6844,0
48936,6845,0
48937,6846,0
48938,6847,0
48939,6848,0
48940,6849,0
48941,6850,0
48942,6851,0
48943,6852,0
48944,6853,0
48945,4595,0
48946,4599,0
48947,6854,0
48948,6855,0
48949,6856,0
48950,2332,0
48951,5541,2
48952,6857,2
48953,2230,8
48954,69,0
48955,6858,0
48956,6859,0
48957,1391,2
48958,6860,2
48959,6861,0
48960,2539,0
48961,6862,0
48962,6863,0
48963,6864,0
48964,6865,0
48965,6866,1
48966,1802,0
48967,3348,0
48968,6867,0
48969,6868,0
48970,6869,0
48971,6870,0
48972,2409,1
48973,6871,0
48974,6872,0
48975,3067,0
48976,6873,0
48977,5352,0
48978,5350,0
48979,6144,0
48980,6874,0
48981,6875,0
48982,6876,0
48983,6877,0
48984,6878,0
48985,6879,0
48986,6880,0
48987,3084,0
48988,6881,0
48989,6882,1
48990,6883,0
48991,6884,2
48992,6885,0
48993,6886,0
48994,6887,0
48995,6888,0
48996,2504,0
48997,6889,0
48998,6890,0
48999,6891,0
49000,6892,0
49001,6271,0
49002,6893,0
49003,6894,0
49004,6895,0
49005,6896,0
49006,2575,3
49007,6897,0
49008,6898,0
49009,6899,0
49010,4278,0
49011,6900,0
49012,6901,1
49013,6902,0
49014,6903,0
49015,6904,0
49016,6905,0
49017,6906,0
49018,3380,0
49019,6907,0
49020,6908,0
49021,6909,0
49022,6910,0
49023,6911,1
49024,4723,0
49025,6912,0
49026,6913,0
49027,6914,0
49028,5820,0
49029,6915,0
49030,4539,0
49031,6916,0
49032,6917,0
49033,5780,0
49034,6918,0
49035,6919,1
49036,6920,0
49037,6921,0
49038,6922,1
49039,6923,0
49040,6924,0
49041,6925,0
49042,6926,0
49043,6927,0
49044,6928,0
49045,6929,0
49046,6930,0
49047,4142,0
49048,6931,0
49049,6932,0
49050,4119,0
49051,6933,0
49052,2919,0
49053,2922,0
49054,6934,0
49055,2926,0
49056,6935,0
49057,6936,0
49058,6712,0
49059,6937,0
49060,6938,1
49061,6939,0
49062,6940,0
49063,6941,0
49064,2555,0
49065,6942,0
49066,3048,0
49067,6943,0
49068,6944,0
49069,6945,0
49070,6946,0
49071,6947,0
49072,6948,0
49073,6949,0
49074,6950,0
49075,6951,0
49076,6952,0
49077,6953,0
49078,3431,0
49079,6954,0
49080,6955,1
49081,6956,0
49082,6957,0
49083,6958,0
49084,6959,0
49085,6960,0
49086,6961,0
49087,6962,0
49088,6963,0
49089,6964,0
49090,6965,1
49091,6966,0
49092,2329,1
49093,309,0
49094,5242,1
49095,2750,2
49096,2258,0
49097,6967,0
49098,2042,0
49099,1373,0
49100,2290,1
49101,2354,0
49102,2357,0
49103,5652,1
49104,6968,0
49105,3538,2
49106,626,1
49107,6969,0
49108,2314,0
49109,2023,0
49110,4816,0
49111,1994,0
49112,249,0
49113,6970,0
49114,2222,0
49115,2224,0
49116,6971,0
49117,2229,2
49118,809,0
49119,6972,1
49120,6973,2
49121,6974,1
49122,6975,5
49123,6976,1
49124,4108,0
49125,6977,0
49126,6978,0
49127,6979,0
49128,4080,0
49129,2548,0
49130,6980,0
49131,6981,0
49132,4049,0
49133,6080,0
49134,6982,0
49135,6983,2
49136,2625,0
49137,6984,1
49138,6985,0
49139,99,0
49140,6986,0
49141,6987,1
49142,2423,0
49143,2920,1
49144,6988,2
49145,6989,1
49146,6990,0
49147,6991,0
49148,3261,0
49149,759,0
49150,566,2
49151,2572,1
49152,6992,3
49153,6993,1
49154,6150,2
49155,6994,1
49156,6995,1
49157,6996,1
49158,3310,1
49159,6823,1
49160,6170,2
49161,6997,1
49162,6998,0
49163,6844,1
49164,6999,1
49165,1457,1
49166,7000,1
49167,5073,1
49168,7001,2
49169,1046,1
49170,7002,1
49171,7003,1
49172,6121,1
49173,6124,1
49174,7004,0
49175,6811,0
49176,7005,1
49177,6138,1
49178,7006,0
49179,5399,1
49180,3327,1
49181,7007,0
49182,7008,2
49183,7009,1
49184,5363,2
49185,6290,1
49186,7010,1
49187,7011,0
49188,6190,0
49189,3372,1
49190,7012,0
49191,7013,0
49192,6903,0
49193,7014,1
49194,7015,2
49195,7016,2
49196,7017,2
49197,7018,2
49198,7019,2
49199,6216,4
49200,7020,2
49201,6946,3
49202,7021,3
49203,7022,2
49204,7023,1
49205,7024,2
49206,7025,1
49207,5350,1
49208,7026,1
49209,7027,3
49210,7028,0
49211,7029,1
49212,7030,0
49213,6254,3
49214,6254,0
49215,6231,0
49216,7031,0
49217,7032,0
49218,7033,1
49219,7034,0
49220,647,0
49221,7035,1
49222,7036,1
49223,7037,0
49224,7038,0
49225,3946,0
49226,7039,1
49227,2516,4
49228,7040,1
49229,6212,0
49230,7041,0
49231,6969,0
49232,7042,2
49233,7043,0
49234,7044,0
49235,7045,0
49236,7046,0
49237,7047,0
49238,7048,0
49239,7049,1
49240,7050,0
49241,7051,1
49242,7052,1
49243,7053,2
49244,7054,2
49245,1976,1
49246,3140,2
49247,7055,0
49248,7056,0
49249,7057,3
49250,7058,2
49251,7059,0
49252,7060,3
49253,322,0
49254,7061,0
49255,1320,0
49256,7062,0
49257,7063,3
49258,2442,0
49259,7064,2
49260,7065,1
49261,2332,0
49262,7066,2
49263,7067,1
49264,7068,0
49265,7069,2
49266,2173,0
49267,7070,2
49268,3765,1
49269,7071,1
49270,7072,0
49271,3034,0
49272,7073,0
49273,7074,0
49274,7075,1
49275,7076,1
49276,7077,1
49277,7078,1
49278,7079,1
49279,7080,1
49280,7081,2
49281,7082,0
49282,7083,0
49283,7084,0
49284,7085,1
49285,6872,0
49286,7086,0
49287,4466,1
49288,1189,2
49289,7087,1
49290,7088,1
49291,7089,1
49292,4000,0
49293,7090,0
49294,7091,1
49295,7092,0
49296,7093,1
49297,62,2
49298,7094,1
49299,2120,0
49300,7095,1
49301,7096,2
49302,7097,2
49303,7098,2
49304,7099,0
49305,7100,2
49306,4051,2
49307,7101,4
49308,3735,1
49309,7102,3
49310,7103,1
49311,7104,2
49312,2393,1
49313,6080,0
49314,7105,0
49315,7106,0
49316,3768,1
49317,7107,1
49318,7108,1
49319,7109,2
49320,7110,2
49321,7111,1
49322,7112,2
49323,7113,0
49324,7114,0
49325,4898,0
49326,5387,1
49327,7115,0
49328,7116,1
49329,7117,0
49330,7118,0
49331,7119,1
49332,7120,0
49333,7121,1
49334,7122,2
49335,7123,1
49336,7124,1
49337,7125,1
49338,7126,0
49339,7127,0
49340,7128,0
49341,7129,0
49342,7130,1
49343,7131,0
49344,7132,0
49345,7133,0
49346,7134,1
49347,7135,0
49348,5246,0
49349,7136,1
49350,7137,0
49351,7138,0
49352,7139,2
49353,7140,0
49354,7141,1
49355,7142,0
49356,7143,1
49357,7144,1
49358,5624,0
49359,5251,0
49360,7145,2
49361,7146,0
49362,7147,1
49363,7148,1
49364,3217,1
49365,7149,0
49366,7150,3
49367,1649,2
49368,7151,0
49369,7152,0
49370,7153,1
49371,7154,0
49372,7155,0
49373,7156,0
49374,7157,1
49375,2432,0
49376,7158,1
49377,2433,0
49378,2489,1
49379,7159,0
49380,7160,0
49381,7161,0
49382,7162,2
49383,4189,0
49384,7163,0
49385,4152,1
49386,7164,0
49387,7165,0
49388,7166,1
49389,7167,2
49390,7168,1
49391,7169,0
49392,7170,0
49393,7171,2
49394,7172,0
49395,7173,4
49396,5039,2
49397,7174,2
49398,7175,2
49399,7176,0
49400,3803,3
49401,7177,0
49402,7178,1
49403,2629,2
49404,7179,2
49405,7180,0
49406,7181,1
49407,7182,0
49408,7183,1
49409,7184,3
49410,1057,1
49411,4240,0
49412,7185,0
49413,7186,0
49414,7187,0
49415,7188,0
49416,7189,2
49417,7190,0
49418,7191,0
49419,7192,0
49420,4797,0
49421,7193,1
49422,7194,1
49423,7195,0
49424,645,0
49425,7196,0
49426,3140,2
49427,5913,0
49428,1155,10
49429,7197,0
49430,1239,1
49431,7198,0
49432,2182,0
49433,7199,0
49434,2720,1
49435,7200,0
49436,7201,1
49437,2127,0
49438,3961,0
49439,5891,0
49440,7202,1
49441,7203,0
49442,7204,0
49443,7205,0
49444,7206,0
49445,7207,0
49446,2132,0
49447,2133,0
49448,1512,0
49449,4910,2
49450,7208,0
49451,3145,2
49452,7209,2
49453,5972,0
49454,4971,0
49455,7210,0
49456,7211,2
49457,7212,0
49458,7213,1
49459,7214,1
49460,7215,1
49461,7216,6
49462,2032,1
49463,7217,1
49464,7218,1
49465,4140,1
49466,4159,1
49467,7219,3
49468,1527,1
49469,2140,1
49470,7220,2
49471,3999,1
49472,7221,1
49473,3181,0
49474,7222,0
49475,3182,1
49476,7223,2
49477,2000,0
49478,7224,1
49479,7225,1
49480,5004,0
49481,7226,1
49482,2056,0
49483,1695,0
49484,7227,0
49485,7228,0
49486,2058,1
49487,5005,0
49488,7229,0
49489,3200,0
49490,7230,0
49491,2332,0
49492,3164,0
49493,7231,0
49494,7232,0
49495,7233,0
49496,7234,0
49497,7235,0
49498,7236,0
49499,7237,4
49500,6502,0
49501,5699,0
49502,2214,1
49503,2216,1
49504,2015,0
49505,4467,0
49506,7238,0
49507,2334,1
49508,7239,0
49509,3717,1
49510,2538,1
49511,7240,0
49512,7241,0
49513,3201,0
49514,4852,2
49515,7242,1
49516,2338,0
49517,2375,1
49518,1211,0
49519,7243,0
49520,227,4
49521,7244,1
49522,1992,1
49523,7245,0
49524,7246,1
49525,3148,0
49526,1190,2
49527,4916,3
49528,4813,1
49529,7247,1
49530,2315,2
49531,5987,1
49532,7248,2
49533,1257,1
49534,3158,1
49535,655,1
49536,2029,3
49537,4009,0
49538,7249,0
49539,7250,0
49540,2004,2
49541,7251,2
49542,4981,1
49543,2010,1
49544,7252,0
49545,4921,1
49546,7253,0
49547,7254,0
49548,7255,2
49549,2770,0
49550,2771,2
49551,7256,0
49552,5705,0
49553,1914,0
49554,4990,1
49555,4991,0
49556,2017,0
49557,7257,1
49558,496,1
49559,1637,0
49560,2743,0
49561,2740,1
49562,5442,0
49563,4993,0
49564,7258,1
49565,4994,0
49566,5600,0
49567,266,2
49568,7259,0
49569,4008,0
49570,7260,1
49571,2003,0
49572,7261,0
49573,7262,0
49574,1592,1
49575,7263,0
49576,2019,0
49577,7264,1
49578,4168,0
49579,7265,1
49580,7266,2
49581,4879,0
49582,2248,1
49583,721,0
49584,4171,2
49585,2178,2
49586,7267,0
49587,1561,2
49588,2801,0
49589,7268,1
49590,7269,0
49591,5436,0
49592,7270,0
49593,4825,0
49594,7271,0
49595,4827,0
49596,1300,0
49597,7272,2
49598,7273,0
49599,1996,0
49600,2172,2
49601,7274,0
49602,3282,1
49603,5621,2
49604,3515,1
49605,7275,0
49606,7276,0
49607,7277,1
49608,626,0
49609,7278,0
49610,2061,2
49611,3214,3
49612,7279,0
49613,7280,0
49614,5894,0
49615,7281,0
49616,7282,1
49617,7283,0
49618,5908,0
49619,7284,0
49620,7285,1
49621,322,0
49622,7286,0
49623,3173,0
49624,7287,1
49625,7288,1
49626,7289,0
49627,7290,0
49628,1017,0
49629,7291,2
49630,4201,2
49631,3176,3
49632,5096,0
49633,3972,2
49634,7292,0
49635,7293,0
49636,7294,0
49637,7295,2
49638,7296,1
49639,5217,1
49640,7297,2
49641,7298,1
49642,7299,1
49643,7300,2
49644,3161,0
49645,5607,1
49646,7301,1
49647,3182,2
49648,7302,0
49649,7303,0
49650,7304,0
49651,7063,2
49652,7305,1
49653,7306,0
49654,275,0
49655,7307,1
49656,5374,0
49657,4895,3
49658,7308,1
49659,7309,2
49660,7310,0
49661,3477,0
49662,7311,0
49663,4471,1
49664,7312,2
49665,7313,2
49666,5819,1
49667,7314,1
49668,6459,0
49669,7315,2
49670,7316,0
49671,5377,1
49672,3214,2
49673,7317,5
49674,7318,1
49675,7319,1
49676,3765,0
49677,357,0
49678,7320,0
49679,4945,2
49680,7321,0
49681,3517,1
49682,7322,2
49683,7323,0
49684,7324,0
49685,546,2
49686,1602,0
49687,7325,0
49688,4030,0
49689,7326,0
49690,2784,1
49691,7327,1
49692,7328,0
49693,7329,1
49694,2787,2
49695,7330,0
49696,7331,0
49697,5729,0
49698,7332,1
49699,7333,2
49700,5640,1
49701,7334,1
49702,7335,1
49703,1673,1
49704,7336,0
49705,897,0
49706,7337,1
49707,4997,2
49708,1680,0
49709,7338,0
49710,7339,1
49711,7340,0
49712,4022,1
49713,7341,0
49714,7342,0
49715,1908,0
49716,1713,1
49717,7343,0
49718,7344,0
49719,1675,0
49720,7345,0
49721,5648,0
49722,2860,1
49723,5477,0
49724,7346,0
49725,7347,0
49726,746,1
49727,7348,0
49728,7349,1
49729,7350,0
49730,3536,1
49731,7351,2
49732,7352,0
49733,5709,0
49734,6788,0
49735,1725,0
49736,7353,1
49737,7354,0
49738,7355,1
49739,7356,1
49740,7357,0
49741,7358,0
49742,7359,0
49743,5682,1
49744,7360,0
49745,7361,1
49746,7362,1
49747,7363,0
49748,7364,0
49749,4478,0
49750,7365,0
49751,7366,0
49752,6979,0
49753,7367,0
49754,7368,0
49755,7369,0
49756,1455,0
49757,5672,0
49758,7370,0
49759,7371,1
49760,7372,0
49761,7373,0
49762,7374,0
49763,7375,1
49764,7376,0
49765,7128,0
49766,7377,0
49767,1085,0
49768,7378,1
49769,7379,2
49770,7380,1
49771,4107,1
49772,5661,1
49773,5662,0
49774,7381,2
49775,7382,0
49776,7383,0
49777,4110,0
49778,7384,1
49779,3229,1
49780,7385,0
49781,7386,0
49782,7387,0
49783,7388,1
49784,7389,0
49785,7390,0
49786,1450,0
49787,7391,0
49788,7392,0
49789,7393,1
49790,7394,0
49791,7395,0
49792,7396,0
49793,7397,0
49794,5734,0
49795,7398,0
49796,3728,0
49797,7399,1
49798,165,0
49799,7400,0
49800,4482,0
49801,3277,2
49802,7401,0
49803,7402,0
49804,7403,0
49805,2472,0
49806,7404,0
49807,7405,0
49808,3729,0
49809,7406,0
49810,1765,0
49811,897,0
49812,7407,0
49813,7408,0
49814,2798,0
49815,7409,0
49816,5918,1
49817,245,0
49818,1572,0
49819,7410,0
49820,7411,1
49821,7412,1
49822,7413,3
49823,7414,6
49824,133,3
49825,7415,0
49826,7416,1
49827,7417,4
49828,7418,0
49829,6592,0
49830,7419,2
49831,7420,0
49832,7421,2
49833,4560,0
49834,2784,3
49835,7422,0
49836,7423,3
49837,1964,1
49838,7424,1
49839,7425,1
49840,7426,2
49841,7427,0
49842,7428,0
49843,7429,1
49844,7430,0
49845,7431,0
49846,1777,0
49847,7432,1
49848,7433,2
49849,7434,6
49850,7435,1
49851,7316,0
49852,7436,2
49853,7437,1
49854,6854,0
49855,7438,0
49856,7439,2
49857,7440,0
49858,7441,0
49859,7442,2
49860,7443,0
49861,7444,1
49862,7445,1
49863,3129,1
49864,7446,0
49865,4795,0
49866,7447,0
49867,1172,0
49868,5583,1
49869,1520,0
49870,4814,0
49871,5922,1
49872,7448,0
49873,7449,0
49874,5943,0
49875,4811,2
49876,5954,0
49877,7450,1
49878,7404,0
49879,7451,3
49880,7452,180
49881,7453,0
49882,7454,0
49883,4202,0
49884,1299,2
49885,7455,0
49886,2195,0
49887,7456,2
49888,787,1
49889,7457,1
49890,7458,2
49891,7459,1
49892,7460,4
49893,7461,2
49894,5593,1
49895,4844,2
49896,7462,1
49897,2538,1
49898,7463,2
49899,2334,1
49900,7464,2
49901,2338,0
49902,7465,0
49903,667,1
49904,7466,0
49905,69,0
49906,7467,1
49907,2337,0
49908,7468,0
49909,7469,0
49910,1216,0
49911,7470,2
49912,5597,0
49913,7471,1
49914,4858,0
49915,4855,0
49916,2539,1
49917,1391,1
49918,4845,0
49919,3983,0
49920,7472,0
49921,7473,0
49922,2051,1
49923,7474,1
49924,7474,0
49925,7475,0
49926,7476,0
49927,7477,1
49928,5207,1
49929,1853,0
49930,7478,0
49931,4869,4
49932,7479,0
49933,7480,0
49934,4466,0
49935,7481,0
49936,7482,0
49937,7483,0
49938,7484,0
49939,7485,0
49940,7486,0
49941,7487,0
49942,2061,3
49943,7488,1
49944,7489,0
49945,1577,0
49946,7490,7
49947,4969,1
49948,7491,0
49949,7492,0
49950,5628,0
49951,5627,2
49952,357,0
49953,7493,1
49954,5634,1
49955,7494,3
49956,7495,0
49957,2282,0
49958,23,1
49959,2527,0
49960,7496,0
49961,7337,1
49962,7497,0
49963,7498,0
49964,7499,1
49965,7500,0
49966,7501,0
49967,7502,2
49968,5642,0
49969,7503,1
49970,1705,1
49971,7504,4
49972,4957,1
49973,7505,0
49974,7506,2
49975,7507,0
49976,5727,0
49977,5728,0
49978,7508,1
49979,7509,0
49980,7510,2
49981,5995,0
49982,4960,0
49983,7511,2
49984,4962,1
49985,7512,0
49986,2334,0
49987,7513,0
49988,5177,0
49989,5602,0
49990,7514,1
49991,7307,3
49992,7515,1
49993,1637,0
49994,7516,0
49995,1886,0
49996,4008,0
49997,5604,0
49998,5447,2
49999,7517,1
50000,4892,0
50001,7518,0
50002,7519,0
50003,7520,1
50004,4896,0
50005,5377,2
50006,7521,1
50007,7522,5
50008,5180,0
50009,5615,1
50010,62,3
50011,2242,0
50012,7523,9
50013,5617,2
50014,7524,5
50015,7525,0
50016,7526,1
50017,7527,2
50018,7349,0
50019,7528,1
50020,7529,0
50021,2075,1
50022,7530,0
50023,7531,0
50024,7532,0
50025,7533,1
50026,1664,0
50027,751,3
50028,7534,2
50029,7535,1
50030,7536,1
50031,7537,0
50032,7538,0
50033,7539,2
50034,2812,0
50035,7540,1
50036,2811,0
50037,7541,0
50038,7542,0
50039,7543,1
50040,5016,1
50041,7544,0
50042,7545,0
50043,5674,1
50044,6358,0
50045,7546,1
50046,7547,0
50047,7548,0
50048,7549,0
50049,7550,3
50050,5711,1
50051,7551,0
50052,7552,0
50053,7063,0
50054,7553,1
50055,5713,0
50056,7554,1
50057,7555,0
50058,2461,0
50059,5717,0
50060,7556,1
50061,4108,0
50062,7557,1
50063,5475,1
50064,7558,0
50065,747,1
50066,2296,0
50067,5235,0
50068,7559,0
50069,7560,2
50070,7561,0
50071,3533,3
50072,5650,0
50073,7562,1
50074,4026,0
50075,7563,1
50076,7564,0
50077,7151,0
50078,7565,1
50079,7566,1
50080,7567,1
50081,1683,2
50082,7568,0
50083,1015,1
50084,7569,0
50085,5608,2
50086,1808,0
50087,6488,0
50088,7570,7
50089,7571,0
50090,1690,0
50091,7572,0
50092,7573,0
50093,4032,4
50094,6768,2
50095,1705,2
50096,7574,1
50097,7422,1
50098,7575,1
50099,7576,2
50100,7577,0
50101,7578,1
50102,7579,2
50103,7580,1
50104,6058,1
50105,7581,2
50106,7582,5
50107,7583,0
50108,7584,0
50109,1833,1
50110,4640,0
50111,7585,1
50112,7586,1
50113,1695,2
50114,7587,1
50115,7588,1
50116,7589,0
50117,7590,1
50118,7591,1
50119,7592,1
50120,1697,0
50121,7593,1
50122,668,0
50123,7594,1
50124,1698,0
50125,3981,0
50126,7595,0
50127,7596,0
50128,1699,0
50129,1701,1
50130,4006,1
50131,7597,0
50132,4695,4
50133,7598,3
50134,7424,1
50135,1729,0
50136,1455,1
50137,1085,1
50138,7599,0
50139,5288,3
50140,7600,7
50141,7601,2
50142,7602,1
50143,7603,1
50144,3448,3
50145,7604,2
50146,297,1
50147,1966,1
50148,3,0
50149,7528,1
50150,2075,0
50151,1032,0
50152,7605,0
50153,1033,0
50154,7606,0
50155,7607,0
50156,37,0
50157,7608,2
50158,7609,0
50159,7610,2
50160,7611,0
50161,4793,1
50162,7612,0
50163,54,1
50164,6599,2
50165,582,0
50166,7613,0
50167,1726,0
50168,7614,2
50169,7382,0
50170,1728,0
50171,7385,2
50172,7615,4
50173,724,0
50174,1673,4
50175,1709,1
50176,7616,0
50177,1711,3
50178,2288,1
50179,7617,1
50180,7618,0
50181,7339,0
50182,1713,1
50183,7619,7
50184,781,0
50185,7620,1
50186,7621,2
50187,7622,1
50188,1715,0
50189,7343,1
50190,747,2
50191,7623,1
50192,7624,1
50193,7625,0
50194,7626,1
50195,7627,0
50196,7628,0
50197,3092,1
50198,1718,0
50199,7629,0
50200,7630,2
50201,7631,0
50202,7632,1
50203,7633,1
50204,7634,2
50205,6556,1
50206,7635,2
50207,7636,0
50208,7637,4
50209,7638,1
50210,7639,0
50211,7640,3
50212,7641,1
50213,1746,0
50214,5398,0
50215,7642,0
50216,1747,2
50217,7643,2
50218,7644,0
50219,1748,0
50220,1038,0
50221,1738,1
50222,7645,1
50223,7646,1
50224,7647,0
50225,7648,1
50226,5500,0
50227,7649,4
50228,3013,1
50229,7650,0
50230,7651,1
50231,7652,0
50232,1886,0
50233,2478,4
50234,7653,0
50235,7654,0
50236,7655,0
50237,7656,1
50238,7657,0
50239,7658,1
50240,7659,0
50241,7660,0
50242,5274,0
